Scenario;Object Type;Object Name;Data Source;Category;Data Item;Statistic Type;Average;Minimum;Maximum;Half Width;Standard Deviation
Scenario 8;BridgeNode;LRP144;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP144a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP144b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP145;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP145a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP146;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP146a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP147;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP147a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP147b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP148;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP148a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP149a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP149c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;82,5106733775542;0;424,840062192563;124,495052883542;174,044175302876
Scenario 8;BridgeNode;LRP150;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP151;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP151a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP151b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP152;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP152a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP152b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP153;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP154;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP155;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP155a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP156;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP156a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP156b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP157;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP158;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP159;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP159a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;80,0579300117136;0;407,852614610805;120,754290710565;168,814587039566
Scenario 8;BridgeNode;LRP160;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP160a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP161;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP161a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;152,307275318112;0;1523,07275318112;344,51905676957;481,637894219581
Scenario 8;BridgeNode;LRP162;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP163;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP163a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP163b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP164;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP164a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP165;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP166;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP166a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP166c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;40,1309558211632;0;401,309558211632;90,7762220674711;126,905225074469
Scenario 8;BridgeNode;LRP167;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP167a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP168;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP168a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP168b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP169;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP169a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP170;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP170a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP170b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP170c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP170d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP171;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP171a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;159,143054746557;0;402,884578215851;146,990086658977;205,492249030901
Scenario 8;BridgeNode;LRP171b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP171c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP172;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP172a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP172b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;79,5464089028343;0;407,016892161065;119,996835033009;167,755663446417
Scenario 8;BridgeNode;LRP173;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP173a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP173b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP174;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP174a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP174b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP174c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP175;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP175a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;40,4501418840295;0;404,501418840295;91,4982209416748;127,914580030508
Scenario 8;BridgeNode;LRP175b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,9312454311565;0;399,312454311565;90,3244771652761;126,273685369647
Scenario 8;BridgeNode;LRP176;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP176a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP176b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP176c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP176d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP177;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP177a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP178;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP178a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP179;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP179a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;40,2211193065586;0;402,211193065586;90,9801718714355;127,190347050097
Scenario 8;BridgeNode;LRP180;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP180a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP180b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP180c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP181;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP181a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP182;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP182a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP182b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP183;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP183a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP183b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,7058464603654;0;397,058464603654;89,8146246933465;125,560911239689
Scenario 8;BridgeNode;LRP184;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP184a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;40,6182251313701;0;406,182251313701;91,8784252471592;128,446105928622
Scenario 8;BridgeNode;LRP184b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP184c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP185;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP185a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP185b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP186;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP186a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP187;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP187a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,8017485668844;0;398,017485668844;90,0315552582925;125,864180328697
Scenario 8;BridgeNode;LRP187b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;199,103265646946;0;424,732140772122;150,29926461904;210,118482247801
Scenario 8;BridgeNode;LRP188;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP188a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP189;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP189a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP190;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP190a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP191;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP191a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;41,9212578381955;0;419,212578381955;94,8258852299982;132,566657147884
Scenario 8;BridgeNode;LRP191b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;79,5959100143479;0;398,214578845655;120,030658464943;167,802948629084
Scenario 8;BridgeNode;LRP191c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;299,198802514398;0;1016,31416316947;344,656488154042;481,830023395939
Scenario 8;BridgeNode;LRP192;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP192a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP192b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP193;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP193a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP193b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP194;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP194a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP194b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP194c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP195;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP195a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP196;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP196a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP196b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP197;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP197a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP197b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;38,1436891768516;0;381,436891768516;86,2810249180382;120,620936160364
Scenario 8;BridgeNode;LRP198;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP198a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;79,2275330461756;0;397,463465103647;119,475956244454;167,027474517723
Scenario 8;BridgeNode;LRP198b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP198c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP199;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP199a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,5590061650728;0;395,590061650728;89,4824719453946;125,096561454273
Scenario 8;BridgeNode;LRP199b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP199c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;99,6376538371202;0;996,376538371202;225,380372979566;315,081926840715
Scenario 8;BridgeNode;LRP200;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP200a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP200b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP201;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP201a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,4269348948107;0;394,269348948107;89,1837267320619;124,678915426773
Scenario 8;BridgeNode;LRP201b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP202;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP202a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;77,9917255785006;0;393,804060885295;117,618669934989;164,430986893958
Scenario 8;BridgeNode;LRP202b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;160,854312828408;0;418,170122834039;148,615744251799;207,764919538797
Scenario 8;BridgeNode;LRP203;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP203a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP203b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP204;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP204a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP204b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP204c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP204d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP204f;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP205;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP205a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;38,7909108710592;0;387,909108710592;87,7450403903358;122,667630865133
Scenario 8;BridgeNode;LRP205b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP206;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP206a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP206b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;77,6842945150022;0;394,966873407053;117,168705534825;163,801936332283
Scenario 8;BridgeNode;LRP206c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;38,7036469692714;0;387,036469692714;87,5476494444918;122,39167817797
Scenario 8;BridgeNode;LRP207;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP207a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP207b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP207c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP207d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP208;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP208a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP208d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;80,9874827069774;0;420,651760429144;122,244021766275;170,897232148818
Scenario 8;BridgeNode;LRP209;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP209a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP209b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP209c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP209d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP210;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP210a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;38,2264487584044;0;382,264487584044;86,4682270915107;120,882644936273
Scenario 8;BridgeNode;LRP210b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP210d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;80,0276353039779;0;418,563266759971;120,841494778136;168,936498390033
Scenario 8;BridgeNode;LRP211;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP211a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP211b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP211c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP211d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP212;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP212a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;97,1139134033816;0;971,139134033816;219,671672118449;307,10115884704
Scenario 8;BridgeNode;LRP213;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP213a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP213b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,1671043513925;0;391,671043513925;88,5959900428498;123,857259103892
Scenario 8;BridgeNode;LRP214;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP214a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,5966405162665;0;395,966405162665;89,5676008477949;125,215571722308
Scenario 8;BridgeNode;LRP215;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 8;BridgeNode;LRP215a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;115,234955987936;0;388,209529864485;132,728713413872;185,554838767275
Scenario 8;BridgeNode;LRP215b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;293,573605682608;0;1003,47614490136;338,203019305015;472,808069208552
