	Unnamed: 0	Description	LRPNo	LRPType	LatitudeDec	LongitudeDec	Road	RoadChainage	replaced
42789	8	Rohonpur 13 km	LRP004	Km Post	24.7465552	88.3997497	Z6817	3.17	
42790	9	Brick machinary culvert	LRP004a	Culvert	24.748583	88.39733299999997	Z6817	3.509	
42791	10	Rohonpur 12 Km	LRP005	Km Post	24.7527222	88.3926108	Z6817	4.19	
42792	11	Rohonpur 11 km	LRP006	Km Post	24.7587222	88.3853052	Z6817	5.18	
42793	12	Box culvert	LRP006a	Culvert	24.758833300000006	88.3851663	Z6817	5.19	
42794	13	Brick Machinay culvert	LRP006b	Culvert	24.7634722	88.3792493	Z6817	6.002999999999999	
42795	14	Rohonpur 10 km	LRP007	Km Post	24.764805600000006	88.3779438	Z6817	6.19	
42796	15	Right Rajshahi	LRP007a	Rail Road Crossing	24.765	88.3772771	Z6817	6.295	
42797	16	Brick machinary culvert	LRP007b	Culvert	24.7647222	88.37691600000002	Z6817	6.3370000000000015	
42798	17	Rohonpur 9 km	LRP008	Km Post	24.7700549	88.37083270000002	Z6817	7.2	
42799	18	Box culvert	LRP008a	Culvert	24.7722771	88.36794379999998	Z6817	7.598	
42800	19	Rohonpur 8 km	LRP009	Km Post	24.7757493	88.3633333	Z6817	8.19	
42801	20	Cross Drain	LRP009a	Culvert	24.7760827	88.3629444	Z6817	8.253	
42802	21	Cross Drain	LRP009b	Culvert	24.782916	88.36636109999998	Z6817	8.821	
42803	22	Rohonpur 7 km	LRP010	Km Post	24.7810549	88.3556944	Z6817	9.17	
42804	23	Brick machinary culvert	LRP010a	Culvert	24.781999300000006	88.3528333	Z6817	9.494	
42805	24	Rohonpur 6 km	LRP011	Km Post	24.783944100000006	88.34613859999997	Z6817	10.2	
42806	25	Box Culvert	LRP011a	Culvert	24.7859719	88.3369441	Z6817	11.17	
42807	26	Rohonpur 5 Km	LRP012	Km Post	24.7860552	88.3365552	Z6817	11.2	
42808	27	Brick machinay culvert	LRP012a	Culvert	24.786583	88.3335552	Z6817	11.507	
42809	28	To Rohonpur	LRP012b	Turn off, Right	24.7876663	88.33272159999999	Z6817	11.6	
42810	29	Rohonpur 4 Km	LRP013	Km Post	24.7911941	88.3318882	Z6817	12.2	
42811	30	Cross Drain	LRP013a	Culvert	24.7911941	88.3318882	Z6817	12.201	
42812	31	Pipe culvert	LRP013b	Culvert	24.791583	88.3297771	Z6817	12.423	
42813	32	Rohonpur 3 km	LRP014	Km Post	24.7931108	88.3240827	Z6817	13.12	
42814	33	Km post broken	LRP015	Km Post	24.8015556	88.3244993	Z6817	14.18	
42815	34	Cross Drain	LRP015a	Culvert	24.8026944	88.32538819999998	Z6817	14.354	
42816	35	Box Culvert	LRP015b	Culvert	24.80475	88.3269438	Z6817	14.526	
42817	36	Box Culvert	LRP015c	Culvert	24.8069167	88.326666	Z6817	14.922	
42818	37	Rohonpur 1.0 Km	LRP016	Km Post	24.8085833	88.3259993	Z6817	15.18	
42819	38	Brick machinay culvert	LRP016a	Culvert	24.8128611	88.32711040000002	Z6817	15.67	
42820	39	Cross Drain	LRP016b	Culvert	24.8130278	88.3270271	Z6817	15.69	
42821	40	Cross Drain	LRP016c	Culvert	24.8146667	88.32458270000002	Z6817	16.002	
42822	41	Rohonpur 0.0 km	LRP017	Km Post	24.81525	88.3236104	Z6817	16.12	
42823	42	Road end and Connect with Z-6802 and Z-6817 Rohonpur.	LRPE	Others	24.8152778	88.3235549	Z6817	16.125	
42824	0	Road start from Z6801 at Baragharia more Infront of Proposed Karigori Institue,Nawabganj and Z-6818.	LRPS	Others	24.6028333	88.25322220000002	Z6818	0.0	
42825	1	Mohananda Bridge more	LRPSa	Monument	24.6029444	88.25363890000001	Z6818	0.035	
42826	2	Gohalbari 4 Km	LRP001	Km Post	24.6041667	88.26288890000002	Z6818	1.05	
42827	3	Sluice Gate Start	LRP001a	Bridge	24.6051944	88.26527779999998	Z6818	1.372	
42828	4	Sluice Gate end	LRP001b	Bridge	24.6051944	88.2654722	Z6818	1.392	
42829	5	Jadabpur 3 Km	LRP002	Km Post	24.6058889	88.27197159999999	Z6818	2.07	
42830	6	Box Culvert	LRP002a	Culvert	24.6085	88.2788882	Z6818	2.94	
42831	7	Brick Masonary culvert	LRP002b	Culvert	24.6094167	88.27897159999998	Z6818	3.06	
42832	8	Jadabpur 2 km	LRP003	Km Post	24.6095833	88.279166	Z6818	3.08	
42833	9	Slab culvert	LRP003a	Culvert	24.6099722	88.2795827	Z6818	3.152	
42834	10	Cross drain	LRP003b	Culvert	24.6132222	88.2844441	Z6818	3.763	
42835	11	Jadabpur 1 Km	LRP004	Km Post	24.6147222	88.286833	Z6818	4.07	
42836	0	Road start from Z-6805 at Boalia Council Bazar more.	LRPS	Others	24.8340552	88.288083	Z6819	0.0	
42837	1	Boalia 0 Km	LRP001	Km Post	24.8339997	88.288083	Z6819	0.004	
42838	2	Cross Drain	LRP001a	Culvert	24.8323327	88.28727740000002	Z6819	0.21600000000000005	
42839	3	Chowdala 7 Km	LRP002	Km Post	24.8261938	88.2879719	Z6819	1.0	
42840	4	Brick Machinary Culvert	LRP002a	Culvert	24.8251382	88.2885274	Z6819	1.142	
42841	5	Infor.missing	LRP003	Km Post	24.8180271	88.2899719	Z6819	2.0	
42842	6	Slab Culvert	LRP003a	Culvert	24.8177216	88.2898886	Z6819	2.006	
42843	7	Slab Culvert	LRP003b	Culvert	24.8172216	88.2897497	Z6819	2.11	
42844	8	Cross Drain	LRP003c	Culvert	24.8100833	88.2876386	Z6819	2.938	
42845	9	Chowdala 5 Km	LRP004	Km Post	24.8090556	88.2874441	Z6819	3.04	
42846	10	Chowdala 4 Km	LRP005	Km Post	24.8011667	88.28144379999998	Z6819	4.16	
42847	11	Infor.missing	LRP006	Km Post	24.7952219	88.2749438	Z6819	5.1	
42848	12	Infor.missing	LRP007	Km Post	24.7890552	88.26822159999998	Z6819	6.08	
42849	13	Cross drain	LRP007a	Culvert	24.7871108	88.2655556	Z6819	6.433	
42850	14	Box culvert	LRP007b	Culvert	24.7857497	88.2644167	Z6819	6.607	
42851	15	Infor.missing	LRP008	Km Post	24.7826104	88.26127779999999	Z6819	7.08	
42852	16	Infor.missing	LRP009	Km Post	24.7810827	88.2599167	Z6819	7.3	
42853	17	Road end at Chowdala Madrasha More and Connect with Z-6802	LRPE	Others	24.7788604	88.25936109999998	Z6819	7.57	
42854	0	Road start from R685 at Mohnpur,Rajshahi.	LRPS	Others	24.5472497	88.646833	Z6851	0.0	
42855	1	Box Culvert	LRPSa	Culvert	24.5467774	88.6442219	Z6851	0.28	
42856	2	Km Post Missing	LRP001	Km Post	24.5438052	88.6379441	Z6851	1.0	
42857	3	Road Right Turn	LRP001a	Turn off, Right	24.5431386	88.6361941	Z6851	1.15	
42858	4	Brick Machinary culvert	LRP001b	Culvert	24.544638600000006	88.6297493	Z6851	1.937	
42859	5	Km Post Broken	LRP002	Km Post	24.5445274	88.6292216	Z6851	2.0	
42860	6	Km Post Missing	LRP003	Km Post	24.5414997	88.6201382	Z6851	3.0	
42861	7	R.c.c Box Culvert	LRP003a	Culvert	24.5413886	88.6197493	Z6851	3.45	
42862	8	Infor.missing	LRP004	Km Post	24.5422497	88.6106667	Z6851	4.0	
42863	9	R.c.c Box Culvert	LRP004a	Culvert	24.5434997	88.6083333	Z6851	4.2860000000000005	
42864	10	Km Post Missing	LRP005	Km Post	24.542638600000004	88.60258329999998	Z6851	5.0	
42865	11	Slab culvert	LRP005a	Culvert	24.5437774	88.5965552	Z6851	5.843	
42866	12	Km Post Missing	LRP006	Km Post	24.5447497	88.59488859999998	Z6851	6.0	
42867	13	R.c.c Box Culvert	LRP006a	Culvert	24.5448608	88.5949163	Z6851	6.05	
42868	14	Box Culvert	LRP006b	Culvert	24.5477219	88.58777740000002	Z6851	6.853	
42869	15	Km Post Missing	LRP007	Km Post	24.5485552	88.5865552	Z6851	7.0	
42870	16	Baily Bridge Start	LRP007a	Bridge	24.548971899999998	88.5855274	Z6851	7.13	True
42871	17	Baily Bridge End	LRP007b	Bridge	24.549388600000004	88.58477740000002	Z6851	7.22	
42872	18	Left Turn	LRP007c	Culvert	24.5514167	88.5825549	Z6851	7.55	
42873	19	Slab culvert	LRP007d	Culvert	24.55225	88.58155490000001	Z6851	7.702000000000001	
42874	20	Km Post Missing	LRP008	Km Post	24.5542778	88.5786938	Z6851	8.0	
42875	21	Road right turn	LRP008a	Turn off, Right	24.5563889	88.5762216	Z6851	8.41	
42876	22	Box Culvert	LRP008b	Culvert	24.5598889	88.5761104	Z6851	8.844	
42877	23	Box culvert	LRP008c	Culvert	24.558527800000004	88.5761104	Z6851	8.952	
42878	24	Km Post Missing	LRP009	Km Post	24.561277800000006	88.5760827	Z6851	9.0	
42879	25	Slab culvert	LRP009a	Culvert	24.5703327	88.57641600000002	Z6851	9.998	
42880	26	Km Post Missing	LRP010	Km Post	24.5716104	88.5759993	Z6851	10.0	
42881	27	Slab Culvert	LRP010a	Culvert	24.5721382	88.5758327	Z6851	10.232	
42882	28	Slab Culvert	LRP010b	Culvert	24.5777216	88.576166	Z6851	10.853	
42883	29	Infor.missing	LRP011	Km Post	24.5716104	88.5759993	Z6851	11.085	
42884	30	R.c.c Box Culvert	LRP011a	Culvert	24.5819438	88.575416	Z6851	11.372	
42885	31	Box Culvert	LRP011b	Culvert	24.5849997	88.5757493	Z6851	11.719	
42886	32	Box Culvert	LRP011c	Culvert	24.587583	88.5762771	Z6851	12.0	
42887	33	Km Post Missing	LRP012	Km Post	24.587583	88.5762771	Z6851	12.01	
42888	34	Mondumala Road	LRP012a	Side Road, Left	24.5892774	88.5764993	Z6851	12.206	
42889	35	Box Culvert	LRP012b	Culvert	24.5889997	88.5764993	Z6851	12.23	
42890	36	Slab Culvert	LRP012c	Culvert	24.5907774	88.5786938	Z6851	12.533	
42891	37	Slab Culvert	LRP012d	Culvert	24.5924719	88.5792216	Z6851	12.718	
42892	38	Road end at Tanor Chowbaria road start Kilo post.	LRPE	Others	24.5934163	88.5792493	Z6851	12.83	
42893	0	Start from R685 at Manda Ferryghat.	LRPS	Others	24.7757493	88.7019444	Z6852	0.0	
42894	1	R.C.C Culvert	LRPSa	Culvert	24.7818327	88.6981941	Z6852	0.98	
42895	2	Niamatpur 18 km	LRP001	Km Post	24.7818882	88.6978886	Z6852	1.0	
42896	3	Pipe culvert	LRP001a	Culvert	24.7864441	88.6980552	Z6852	1.5119999999999998	
42897	4	Pipe culvert	LRP001b	Culvert	24.7901941	88.6997219	Z6852	1.971	
42898	5	Niamatpur 17 km	LRP002	Km Post	24.790583	88.6998608	Z6852	2.0	
42899	6	Pipe Culvert	LRP002a	Culvert	24.7933608	88.7011667	Z6852	2.353	
42900	7	Niamatpur 16 km	LRP003	Km Post	24.7987774	88.7029444	Z6852	3.02	
42901	8	Pipe Culvert	LRP003a	Culvert	24.8	88.70188890000001	Z6852	3.201	
42902	9	Niamatpur 15 km	LRP004	Km Post	24.8023889	88.6948886	Z6852	4.02	
42903	10	Pipe Culvert	LRP004a	Culvert	24.8031667	88.6917219	Z6852	4.354	
42904	11	Niamatpur 14 km	LRP005	Km Post	24.8058611	88.6859719	Z6852	5.02	
42905	12	Niamatpur 13 km	LRP006	Km Post	24.8095	88.6776938	Z6852	6.02	
42906	13	Niamatpur 12 km	LRP007	Km Post	24.816	88.67105490000002	Z6852	7.02	
42907	14	Km post broken	LRP008	Km Post	24.8230271	88.6650556	Z6852	8.02	
42908	15	Niamatpur 10 km	LRP009	Km Post	24.8254716	88.65588890000002	Z6852	9.0	
42909	16	Niamatpur 9 km	LRP010	Km Post	24.823916	88.64774969999998	Z6852	10.0	
42910	17	Niamatpur 8 km	LRP011	Km Post	24.8254716	88.6386386	Z6852	10.96	
42911	18	Baily bridge Start	LRP011a	Bridge	24.8256382	88.6379997	Z6852	11.02	
42912	19	Baily bridge End	LRP011b	Bridge	24.8258049	88.6377219	Z6852	11.055	
42913	20	Baily bridge Start	LRP011c	Bridge	24.8264438	88.6361386	Z6852	11.18	
42914	21	Baily bridge End	LRP011d	Bridge	24.8263882	88.6365552	Z6852	11.19	
42915	22	R.C.C Culvert	LRP011e	Culvert	24.825971600000006	88.63552740000002	Z6852	11.332	
42916	23	Niamatpur 7 km	LRP012	Km Post	24.8259438	88.6295827	Z6852	12.02	
42917	24	R.C.C Culvert	LRP012a	Culvert	24.825999300000007	88.62936040000002	Z6852	12.025	
42918	25	Box culvert	LRP012b	Culvert	24.8272493	88.62399930000002	Z6852	12.592	
42919	26	Pipe culvert	LRP012c	Culvert	24.8265549	88.62052709999998	Z6852	12.974	
42920	27	Niamotpur 6 km	LRP013	Km Post	24.826749300000003	88.6201382	Z6852	13.0	
42921	28	Box culvert	LRP013a	Culvert	24.8275549	88.6189438	Z6852	13.165	
42922	29	Niamatpur 5 km	LRP014	Km Post	24.8301382	88.61125	Z6852	14.0	
42923	30	R.C.C Bridge Start	LRP014a	Bridge	24.8292216	88.6074444	Z6852	14.445	
42924	31	R.C.C Bridge End	LRP014b	Bridge	24.8292216	88.60727779999998	Z6852	14.465	
42925	32	2 V-Box culvert	LRP014c	Culvert	24.8292493	88.6070278	Z6852	14.476	
42926	33	2 V-Box culvert	LRP014d	Culvert	24.8293327	88.6065278	Z6852	14.531	
42927	34	2 V-Box culvert	LRP014e	Culvert	24.8293604	88.6061667	Z6852	14.569	
42928	35	Niamatpur 4 km	LRP015	Km Post	24.8296104	88.6020556	Z6852	15.005	
42929	36	R.C.C Culvert	LRP015a	Culvert	24.8298049	88.6011944	Z6852	15.08	
42930	37	R.C.C Culvert	LRP015b	Culvert	24.8305271	88.59424969999998	Z6852	15.363	
42931	38	R.C.C Culvert	LRP015c	Culvert	24.8305549	88.59433299999998	Z6852	15.873	
42932	39	Niamatpur 3 km	LRP016	Km Post	24.8306104	88.59305520000002	Z6852	16.03	
42933	40	Box culvert	LRP016a	Culvert	24.8306938	88.591583	Z6852	16.148	
42934	41	Niamatpur 2 km	LRP017	Km Post	24.8341663	88.583833	Z6852	17.0	
42935	42	Pipe culvert	LRP017a	Culvert	24.833583	88.5827771	Z6852	17.123	
42936	43	Niamatpur ,Z-6813	LRP017b	Side Road, Left	24.834694100000004	88.57458270000002	Z6852	17.95	
42937	44	Km post missing	LRP018	Km Post	24.8347219	88.57427709999997	Z6852	18.0	
42938	45	R.C.C Culvert	LRP018a	Culvert	24.8356941	88.56797159999998	Z6852	18.648	
42939	46	Sangsoil hut G.O 2 Km	LRP019	Km Post	24.8381108	88.5684993	Z6852	18.885	
42940	47	Box Culvert	LRP019a	Culvert	24.841944100000006	88.569916	Z6852	19.67	
42941	48	Box culvert	LRP019b	Culvert	24.8447219	88.5710827	Z6852	19.762	
42942	49	Sangsoil hut G.O 3 Km	LRP020	Km Post	24.8450274	88.5723049	Z6852	19.87	
42943	50	Slab culvert	LRP020a	Culvert	24.8490274	88.57469379999998	Z6852	20.448	
42944	51	Slab culvert	LRP020b	Culvert	24.8501667	88.57538819999998	Z6852	20.617	
42945	52	Slab culvert	LRP020c	Culvert	24.8475552	88.574416	Z6852	20.793000000000006	
42946	53	Benipur 11 Km	LRP021	Km Post	24.8523333	88.5760827	Z6852	20.88	
42947	54	Brick Machinary Culvert	LRP021a	Culvert	24.8538611	88.5749993	Z6852	21.091	
42948	55	Shibpur 12 km	LRP022	Km Post	24.860527800000003	88.5751382	Z6852	21.87	
42949	56	Brick culvert	LRP022a	Culvert	24.8631389	88.57477709999998	Z6852	22.147	
42950	57	Slab culvert	LRP022b	Culvert	24.8661667	88.57474930000002	Z6852	22.498	
42951	58	Brick culvert	LRP022c	Culvert	24.8690549	88.57372159999998	Z6852	22.846	
42952	59	Infor. Missing	LRP023	Km Post	24.869416	88.5736938	Z6852	22.9	
42953	60	Brick Machinary culvert	LRP023a	Culvert	24.8730549	88.57458270000002	Z6852	23.34	
42954	61	Bejora mor 21 km	LRP024	Km Post	24.8758327	88.57155490000002	Z6852	23.85	
42955	62	Shibpur 10 km	LRP025	Km Post	24.8768049	88.5624722	Z6852	24.84	
42956	63	Box culvert	LRP025a	Culvert	24.8767216	88.5598889	Z6852	25.117	
42957	64	Shibpur 9 km	LRP026	Km Post	24.878416	88.5548333	Z6852	25.8	
42958	65	Slab culvert	LRP026a	Culvert	24.8784716	88.5527222	Z6852	26.018	
42959	66	Shibpur 8 km	LRP027	Km Post	24.8783882	88.54466629999997	Z6852	26.84	
42960	67	Slab culvert	LRP027a	Culvert	24.8756938	88.5385552	Z6852	27.642	
42961	68	Slab culvert	LRP027b	Culvert	24.8755271	88.5375552	Z6852	27.748	
42962	69	Shibpur 7 km	LRP028	Km Post	24.8749993	88.5369441	Z6852	27.84	
42963	70	Shibpur 6 km	LRP029	Km Post	24.8788882	88.5329716	Z6852	28.73	
42964	71	Bridge start	LRP029a	Bridge	24.8807771	88.5346108	Z6852	29.105	
42965	72	Bridge end	LRP029b	Bridge	24.8808604	88.5344441	Z6852	29.115	
42966	73	Shibpur 5 km	LRP030	Km Post	24.8851108	88.5312493	Z6852	29.83	
42967	74	Shibpur 4 km	LRP031	Km Post	24.893888600000004	88.5287493	Z6852	30.89	
42968	75	Pipe culvert	LRP031a	Culvert	24.8951941	88.52922159999999	Z6852	31.072	
42969	76	Cross drain	LRP031b	Culvert	24.8995552	88.52961040000002	Z6852	31.577	
42970	77	Cross Drain	LRP031c	Culvert	24.8995552	88.5296382	Z6852	31.579	
42971	78	Cross Drain	LRP031d	Culvert	24.8995552	88.5301382	Z6852	31.638	
42972	79	Bejora 13 km	LRP032	Km Post	24.9015833	88.53088819999998	Z6852	31.89	
42973	80	Slab Culvert	LRP032a	Culvert	24.9032778	88.53152709999998	Z6852	32.137	
42974	81	Slab Culvert	LRP032b	Culvert	24.9038056	88.53133270000002	Z6852	32.192	
42975	82	Shibpur 2 km	LRP033	Km Post	24.9085	88.5287493	Z6852	32.84	
42976	83	R.C.C Culvert	LRP033a	Culvert	24.9126389	88.5298604	Z6852	33.32	
42977	84	Km post broken	LRP034	Km Post	24.9157778	88.5299438	Z6852	33.715	
42978	85	Cross Drain	LRP034a	Culvert	24.9201938	88.53005490000002	Z6852	34.228	
42979	86	Cross Drain	LRP034b	Culvert	24.9208049	88.5303604	Z6852	34.306999999999995	
42980	87	Cross Drain	LRP034c	Culvert	24.9218882	88.5300271	Z6852	34.448	
42981	88	Km post missing	LRP035	Km Post	24.9241938	88.53136040000003	Z6852	34.7	
42982	89	R.C.C Culvert	LRP035a	Culvert	24.9273049	88.53183270000002	Z6852	35.05	
42983	90	Km post missing	LRP036	Km Post	24.9303327	88.5359163	Z6852	35.7	
42984	91	Km post missing	LRP037	Km Post	24.9376941	88.5317493	Z6852	36.7	
42985	92	Km post missing	LRP038	Km Post	24.9457219	88.53097159999999	Z6852	37.7	
42986	93	Km post missing	LRP039	Km Post	24.9519444	88.5274438	Z6852	38.7	
42987	94	Km post missing	LRP040	Km Post	24.9600278	88.52880490000003	Z6852	39.7	
42988	95	Box Culvert	LRP040a	Culvert	24.9600833	88.5257771	Z6852	40.05	
42989	96	Km post missing	LRP041	Km Post	24.9623889	88.5201938	Z6852	40.7	
42990	97	Km post missing	LRP042	Km Post	24.9634444	88.5135556	Z6852	41.7	
42991	98	Km post missing	LRP043	Km Post	24.9695827	88.50927779999998	Z6852	42.7	
42992	99	R.C.C Culvert	LRP043a	Culvert	24.9708882	88.5064722	Z6852	43.1	
42993	100	R547 Overlapping Start	LRP043b	Cross Road	24.9712493	88.5037778	Z6852	43.37	
42994	101	R547 Overlapping end	LRP043c	Cross Road	24.9671104	88.5000556	Z6852	43.38	
42995	102	Nitpur 10 km	LRP044	Km Post	24.9673604	88.4999719	Z6852	43.405	
42996	103	Slab Culvert	LRP044a	Culvert	24.968416	88.4999163	Z6852	43.508	
42997	104	Box Culvert	LRP044b	Culvert	24.9695271	88.49988859999998	Z6852	43.665	
42998	105	Box Culvert	LRP044c	Culvert	24.9701382	88.49930520000002	Z6852	43.752	
42999	106	Porsha 5 km	LRP045	Km Post	24.970249300000006	88.4990274	Z6852	43.77	
43000	107	Box Culvert	LRP045a	Culvert	24.976166	88.4947774	Z6852	44.672	
43001	108	Porsha Bazar 4 km	LRP046	Km Post	24.9769438	88.49402740000002	Z6852	44.77	
43002	109	Slab Culvert	LRP046a	Culvert	24.978499300000006	88.4923886	Z6852	45.037	
43003	110	Box Culvert	LRP046b	Culvert	24.9794993	88.49116629999997	Z6852	45.206	
43004	111	Box Culvert	LRP046c	Culvert	24.9806938	88.49030520000002	Z6852	45.37	
43005	112	Pipe Culvert	LRP046d	Culvert	24.980721600000006	88.49027740000002	Z6852	45.375	
43006	113	Slab Culvert	LRP046e	Culvert	24.9810549	88.4891663	Z6852	45.487	
43007	114	Road Right turn	LRP046f	Turn off, Right	24.9811104	88.4889997	Z6852	45.495	
43008	115	Porsha Bazar 3 km	LRP047	Km Post	24.9830549	88.4879163	Z6852	45.82	
43009	116	Box Culvert	LRP047a	Culvert	24.9833886	88.4878608	Z6852	45.837	
43010	117	Slab Culvert	LRP047b	Culvert	24.983638600000006	88.4879163	Z6852	45.877	
43011	118	Slab Culvert	LRP047c	Culvert	24.986833	88.49041629999998	Z6852	46.382	
43012	119	Nitpur 8 km	LRP048	Km Post	24.9906108	88.49027740000002	Z6852	46.83	
43013	120	Slab Culvert	LRP048a	Culvert	24.9945552	88.49033299999998	Z6852	47.417	
43014	121	Slab Culvert	LRP048b	Culvert	24.9955274	88.4905274	Z6852	47.518	
43015	122	Porsha 1 km	LRP049	Km Post	24.9982219	88.4913052	Z6852	47.9	
43016	123	Brick Machinary Culvert	LRP049a	Culvert	24.9986663	88.4914163	Z6852	47.95	
43017	124	2 V- Box Culvert	LRP049b	Culvert	25.0004722	88.492083	Z6852	48.162	
43018	125	Slab Culvert	LRP049c	Culvert	25.0006667	88.4922774	Z6852	48.18	
43019	126	Naogaon 66 km	LRP050	Km Post	25.006	88.4933608	Z6852	48.9	
43020	127	Box Culvert	LRP050a	Culvert	25.0065556	88.492583	Z6852	49.008	
43021	128	Nitpur 5 km	LRP051	Km Post	25.0125	88.4960552	Z6852	49.91	
43022	129	Sutroil more 0 km	LRP052	Km Post	25.0215271	88.4968052	Z6852	51.01	
43023	130	Road end at Sutroil more Porsha,Naogaon,&Connect with Z-5456.	LRPE	Others	25.0215549	88.49686080000002	Z6852	51.02	
43024	0	Road start from R 685 at Shipara more Mohonpur, Rajshahi.	LRPS	Others	24.566083300000006	88.6518056	Z6853	0.0	
43025	1	Bagmara 20 km	LRP001	Km Post	24.5661111	88.65186109999998	Z6853	0.006999999999999999	
43026	2	Bhabanigonj 22 Km	LRP002	Km Post	24.563527800000006	88.66125	Z6853	1.0	
43027	3	Bridge start	LRP002a	Bridge	24.5625278	88.6629167	Z6853	1.2	
43028	4	Bridge end	LRP002b	Bridge	24.5624722	88.66297220000001	Z6853	1.208	
43029	5	Bridge start	LRP002c	Bridge	24.5604444	88.6640556	Z6853	1.53	
43030	6	Bridge end	LRP002d	Bridge	24.5604167	88.66411109999999	Z6853	1.536	
43031	7	Infor. missing	LRP003	Km Post	24.5591111	88.6682216	Z6853	1.98	
43032	8	Bridge start	LRP003a	Bridge	24.5569167	88.67080490000002	Z6853	2.345	
43033	9	Bridge end	LRP003b	Bridge	24.5568889	88.6708882	Z6853	2.55	
43034	10	Puthia 47 Km	LRP004	Km Post	24.5545278	88.67616600000002	Z6853	2.98	
43035	11	R.C.C Culvert	LRP004a	Culvert	24.5499719	88.6821382	Z6853	3.862	
43036	12	Taherpur 28 Km	LRP005	Km Post	24.5494719	88.6828327	Z6853	3.97	
43037	13	Road left turn	LRP005a	Turn off, Left	24.5473886	88.6840552	Z6853	4.31	
43038	14	Slab Culvert	LRP005b	Culvert	24.5467497	88.6845552	Z6853	4.376	
43039	15	Puthia 45 km	LRP006	Km Post	24.5453608	88.6895552	Z6853	4.95	
43040	16	Slab Culvert	LRP006a	Culvert	24.5434997	88.69658299999998	Z6853	5.71	
43041	17	Bagmara 14 km	LRP007	Km Post	24.5424997	88.6983608	Z6853	5.94	
43042	18	Bhabangonj 16 km	LRP008	Km Post	24.539194100000003	88.7055833	Z6853	6.91	
43043	19	Slab Culvert	LRP008a	Culvert	24.5372774	88.70788890000001	Z6853	7.2639999999999985	
43044	20	Km Post Missing	LRP009	Km Post	24.5371663	88.7145833	Z6853	7.91	
43045	21	R.C.C Culvert	LRP009a	Culvert	24.5368608	88.7157778	Z6853	8.065	
43046	22	Infor. missing	LRP010	Km Post	24.5354997	88.7228327	Z6853	8.83	
43047	23	Infor. missing	LRP011	Km Post	24.533333	88.73211040000002	Z6853	9.8	
43048	24	Km post broken	LRP012	Km Post	24.5291104	88.7406108	Z6853	10.78	
43049	25	Mohongonj Road,Z-6010	LRP012a	Side Road, Right	24.5288604	88.7431941	Z6853	11.09	
43050	26	Information missing	LRP013	Km Post	24.5332771	88.747833	Z6853	11.74	
43051	27	R.C.C Culvert	LRP013a	Culvert	24.5339997	88.7484719	Z6853	11.852	
43052	28	Taherpur 19 Km	LRP014	Km Post	24.539083	88.7543611	Z6853	12.73	
43053	29	Sluice Gate	LRP014a	Culvert	24.5436108	88.75975	Z6853	13.672	
43054	30	Atrai 26 Km	LRP015	Km Post	24.5435274	88.7604444	Z6853	13.73	
43055	31	Bagmara 5 Km	LRP016	Km Post	24.5446663	88.76866600000002	Z6853	14.76	
43056	32	Bhabanigonj 7 km	LRP017	Km Post	24.5488886	88.7769716	Z6853	15.76	
43057	33	Taherpur 15 KM	LRP018	Km Post	24.5519167	88.78602740000002	Z6853	16.74	
43058	34	Infor.missing	LRP019	Km Post	24.5565556	88.7939719	Z6853	17.72	
