	Description	LRPNo	LRPType	LatitudeDec	LongitudeDec	Road	RoadChainage	replaced
9	Box Culvert	LRP002c	Culvert	22.621999300000002	89.8551667	Z7703	1.965	
10	Kachua 5 Km	LRP003	Km Post	22.622332699999998	89.8553333	Z7703	2.015	
11	Box Culvert	LRP003a	Culvert	22.6265549	89.8576944	Z7703	2.605	
12	Box Culvert	LRP003b	Culvert	22.6303327	89.8595278	Z7703	2.9989999999999997	
13	Km Post Broken	LRP004	Km Post	22.6303882	89.8596667	Z7703	3.015	
14	Kachua 3 KM	LRP005	Km Post	22.6358608	89.8673882	Z7703	4.04	
15	Box Culvert	LRP005a	Culvert	22.636777399999996	89.868416	Z7703	4.156000000000001	
16	Box Culvert	LRP005b	Culvert	22.638527399999997	89.8702493	Z7703	4.426	
17	Box Culvert	LRP005c	Culvert	22.641333	89.8738604	Z7703	4.923	
18	Kachua 2 KM	LRP006	Km Post	22.641721899999997	89.8745549	Z7703	5.005	
19	Baily Bridge Start	LRP006a	Bridge	22.6436941	89.8788327	Z7703	5.537000000000001	
20	Baily Bridge End	LRP006b	Bridge	22.643860800000002	89.8791104	Z7703	5.5520000000000005	
21	Box Culvert	LRP006c	Culvert	22.6471108	89.8798604	Z7703	5.952000000000001	
22	Km Post Broken	LRP007	Km Post	22.6474719	89.87999930000001	Z7703	5.995	
23	Box Culvert	LRP007a	Culvert	22.65225	89.88416629999999	Z7703	6.595	
24	Km Post Missing	LRP008	Km Post	22.6533611	89.8864441	Z7703	6.995	
25	Box Culovert	LRP008a	Culvert	22.6539167	89.8876108	Z7703	7.14	
26	End at Upojila Poribar Porikolpona Complex, Kachua, Bagerhat	LRPE	Others	22.6546389	89.88880520000001	Z7703	7.45	
0	Start of road from Razarhat, Pirojpur.	LRPS	Others	22.581166	89.96808270000001	Z7704	0.0	
1	Dhaka 180 km Mativanga 28 km Nazirpur 14 km	LRP001	Km Post	22.589888600000002	89.9681104	Z7704	0.9940000000000001	
2	Box culvert	LRP001a	Culvert	22.5948052	89.9683327	Z7704	1.551	
3	Z7715	LRP001b	Side Road, Right	22.5956108	89.968416	Z7704	1.571	
4	Box Culvert	LRP001c	Culvert	22.5967219	89.9680271	Z7704	1.798	
5	km post missing	LRP002	Km Post	22.598582999999998	89.96711040000001	Z7704	1.994	
6	Box Culvert	LRP002a	Culvert	22.6009167	89.9660833	Z7704	2.28	
7	Start of Bridge	LRP002b	Bridge	22.6044444	89.9657222	Z7704	2.696	
8	End of bridge	LRP002c	Bridge	22.6045556	89.9656667	Z7704	2.716	
9	km post missing	LRP003	Km Post	22.6069444	89.96472220000001	Z7704	2.9939999999999998	
10	Box culvert	LRP003a	Culvert	22.607916699999997	89.9643056	Z7704	3.114	
11	Box Culvert	LRP003b	Culvert	22.6106944	89.9645	Z7704	3.429	
12	km post missing	LRP004	Km Post	22.615027800000004	89.9626389	Z7704	3.9939999999999998	
13	Box culvert	LRP004a	Culvert	22.6151944	89.9625	Z7704	4.0360000000000005	
14	Start of Baily Bridge	LRP004b	Bridge	22.6195271	89.9576389	Z7704	4.789	
15	End of Baily Bridge	LRP004c	Bridge	22.619721600000002	89.9576389	Z7704	4.81	
16	Gopalganj 52 km	LRP005	Km Post	22.6218604	89.95788890000001	Z7704	5.034	
17	Box Culvert	LRP005a	Culvert	22.627416	89.9561667	Z7704	5.6979999999999995	
18	Matibhanga 23 km Nazirpur 9 km	LRP006	Km Post	22.630166	89.9546111	Z7704	6.044	
19	Box culvert	LRP006a	Culvert	22.6323604	89.95391670000001	Z7704	6.318	
20	Gopalganj 50 km Nazirpur 08 Km	LRP007	Km Post	22.6387774	89.9521667	Z7704	7.053999999999999	
21	Box culvert	LRP007a	Culvert	22.639499700000002	89.9521111	Z7704	7.144	
22	Gopalganj 49km, Nazirpur 07 km	LRP008	Km Post	22.6478608	89.9531944	Z7704	8.074	
23	Start of Bridge	LRP008a	Bridge	22.6493608	89.9532778	Z7704	8.249	
24	End of Bridge	LRP008b	Bridge	22.649583	89.9531667	Z7704	8.274	
25	Km post missing	LRP009	Km Post	22.656722199999997	89.9540833	Z7704	9.074	
26	Z 7716 to Kachua	LRP009a	Side Road, Left	22.658305600000002	89.95438890000001	Z7704	9.23	
27	Box Culvert	LRP009b	Culvert	22.6605278	89.95477779999999	Z7704	9.482000000000001	
28	Gopalganj 47 km Nazipur 5 km	LRP010	Km Post	22.6655	89.9556944	Z7704	10.054	
29	Box culvert	LRP010a	Culvert	22.668527100000002	89.95625	Z7704	10.399000000000001	
30	Km post missing	LRP011	Km Post	22.6743882	89.95736109999999	Z7704	11.054	
31	Box culvert	LRP011a	Culvert	22.6754716	89.9575278	Z7704	11.172	
32	Box Culvert	LRP011b	Culvert	22.6831104	89.95938890000001	Z7704	12.044	
33	km post missing	LRP012	Km Post	22.683166	89.9595	Z7704	12.054	
34	Box culvert	LRP012a	Culvert	22.688833	89.9614167	Z7704	12.762	
35	Gapalganj 44 km Nazirpur 2 km	LRP013	Km Post	22.6909163	89.96163890000001	Z7704	12.960999999999999	
36	Start of Baily Bridge	LRP013a	Bridge	22.692083	89.9617778	Z7704	13.106	
37	End of Baily Bridge	LRP013b	Bridge	22.6924163	89.9618056	Z7704	13.139000000000001	
38	Box Culvert	LRP013c	Culvert	22.6957497	89.9623056	Z7704	13.592	
39	Gapalganj 43 km, Nazirpur 01 km	LRP014	Km Post	22.699694100000002	89.9640556	Z7704	13.981	
40	Start of Baily bridge	LRP014a	Bridge	22.700361100000002	89.96436109999999	Z7704	14.071	
41	End of Baily bridge	LRP014b	Bridge	22.700527800000003	89.9644444	Z7704	14.095	
42	Box culvert	LRP014c	Culvert	22.7049167	89.9664167	Z7704	14.630999999999998	
43	Z 7706 to Swarupkati	LRP014d	Side Road, Right	22.705083300000002	89.9665	Z7704	14.651	
44	Left Z 7716	LRP014e	Side Road, Left	22.705083300000002	89.9665	Z7704	14.661	
45	Start of Bridge	LRP014f	Bridge	22.7068333	89.96711040000001	Z7704	14.860999999999999	
46	End of Bridge	LRP014g	Bridge	22.7078333	89.96730490000002	Z7704	14.969000000000001	
47	Km post missing	LRP015	Km Post	22.707972199999997	89.9673327	Z7704	14.981	
48	Z 7710 to Banaripara	LRP015a	Side Road, Right	22.7084722	89.96730490000002	Z7704	15.045	
49	Box Culvert	LRP015b	Culvert	22.7156667	89.96480559999999	Z7704	15.880999999999998	
50	Gopalganj 41 km Matibhanga 12 km	LRP016	Km Post	22.7164444	89.9645278	Z7704	15.970999999999998	
51	Gopalganj 40km, Matibhanga 11Km	LRP017	Km Post	22.725082699999998	89.96163890000001	Z7704	16.971	
52	Box Culvert	LRP017a	Culvert	22.7258882	89.9615556	Z7704	17.067	
53	Box Culvert	LRP017b	Culvert	22.729971600000002	89.9611944	Z7704	17.525	
54	Gopalganj 39 km, Matibnarga 10 km	LRP018	Km Post	22.733999700000002	89.9610278	Z7704	17.988	
55	Box culvert	LRP018a	Culvert	22.738138600000003	89.96086109999999	Z7704	18.455	
56	Box culvert	LRP018b	Culvert	22.7408052	89.9605278	Z7704	18.756	
57	Gopalganj 38 km, Matibangha 9km.	LRP019	Km Post	22.7429163	89.9597778	Z7704	19.0	
58	Box culvert	LRP019a	Culvert	22.746721899999997	89.9584167	Z7704	19.444000000000003	
59	Gopalganj 37 km, Matibangha 8km	LRP020	Km Post	22.7514444	89.9567222	Z7704	20.01	
60	Box culvert	LRP020a	Culvert	22.7561944	89.9555833	Z7704	20.566999999999997	
61	Km post missing	LRP021	Km Post	22.760305600000002	89.9550278	Z7704	21.01	
62	Start of Baily Bridge	LRP021a	Bridge	22.7609444	89.9555833	Z7704	21.128	
63	End of Baily Bridge	LRP021b	Bridge	22.761416699999998	89.956	Z7704	21.195999999999998	
64	Box Culvert	LRP021c	Culvert	22.7655278	89.9563333	Z7704	21.665	
65	Gopalganj 35 km Matibhanga 7 km	LRP022	Km Post	22.7690827	89.95647220000001	Z7704	22.05	
66	Box Culvert	LRP022a	Culvert	22.7772771	89.9561944	Z7704	22.97	
67	Info missing	LRP023	Km Post	22.7782771	89.9560556	Z7704	23.08	
68	Box culvert	LRP023a	Culvert	22.7841941	89.9550556	Z7704	23.752	
69	Info missing	LRP024	Km Post	22.787388600000003	89.9545	Z7704	24.11	
70	Baily Bridge start	LRP024a	Bridge	22.7888052	89.9542778	Z7704	24.28	
71	Baily Bridge end	LRP024b	Bridge	22.788888600000003	89.9542778	Z7704	24.29	
72	Box Culvert	LRP024c	Culvert	22.7924163	89.9536389	Z7704	24.680999999999997	
73	Gopalganj 31 km Matibhaga 4 km	LRP025	Km Post	22.796138600000003	89.9524722	Z7704	25.12	
74	Start of Bridge	LRP025a	Bridge	22.796583	89.9523056	Z7704	25.17	
75	End of Bridge	LRP025b	Bridge	22.796721899999998	89.9523056	Z7704	25.183000000000003	
76	Gopalganj 30km, Matibhanga 03 km	LRP026	Km Post	22.8045556	89.9493608	Z7704	26.1	
77	Start of Baily bridge	LRP026a	Bridge	22.80475	89.94927740000001	Z7704	26.13	
78	End of Baily bridge	LRP026b	Bridge	22.804972199999998	89.9492219	Z7704	26.151999999999997	
79	Km post missing	LRP027	Km Post	22.8132222	89.9464997	Z7704	27.1	
80	Box Culvert	LRP027a	Culvert	22.814944399999998	89.9457497	Z7704	27.326999999999998	
81	km post missing	LRP028	Km Post	22.8186938	89.9400552	Z7704	28.1	
82	Start of Baily Bridge	LRP028a	Bridge	22.8193049	89.9407219	Z7704	28.212	
83	End of Baily Bridge	LRP028b	Bridge	22.819999300000003	89.9414163	Z7704	28.305999999999997	
84	Bagerhat RHD road start	LRP028c	Others	22.8241938	89.9396941	Z7704	28.863000000000003	
85	Bagerhat RHD road start	LRP028c	Others	22.8241938	89.9396941	Z7704	28.863000000000003	
86	Km post missing	LRP029	Km Post	22.8270827	89.9396108	Z7704	29.145	
87	Gopalganj 27 km	LRP030	Km Post	22.830388199999998	89.9406108	Z7704	29.584	
88	Gopalganj 26 km	LRP031	Km Post	22.8392497	89.94099969999999	Z7704	30.564	
89	Start of Bridge	LRP031a	Bridge	22.8441663	89.9388052	Z7704	31.164	
90	End of Bidge	LRP031b	Bridge	22.8443052	89.9387219	Z7704	31.184	
91	Gapalganj 25 km	LRP032	Km Post	22.8457497	89.93569409999999	Z7704	31.584	
92	Box Culvert	LRP032a	Culvert	22.8463608	89.9346108	Z7704	31.704	
93	Box Culvert	LRP032b	Culvert	22.850027800000003	89.9293327	Z7704	32.408	
94	Km post broken	LRP033	Km Post	22.8511389	89.92797159999999	Z7704	32.584	
95	Gopalganj 23 km	LRP034	Km Post	22.8579722	89.9220827	Z7704	33.584	
96	Gopalganj 22 km	LRP035	Km Post	22.8648611	89.9159167	Z7704	34.584	
97	Gopalganj 21 km	LRP036	Km Post	22.8715271	89.90975	Z7704	35.584	
98	Gopalganj 20 km	LRP037	Km Post	22.8764438	89.9019444	Z7704	36.554	
99	Z 7054 to Chitolmari	LRP037a	Side Road, Left	22.8768049	89.8998886	Z7704	36.754	
100	Start Gopalganj RHD road	LRP037b	Others	22.876860399999998	89.8998608	Z7704	36.833	
101	Start Gopalganj RHD road	LRP037b	Others	22.876860399999998	89.8998608	Z7704	36.833	
102	Start Modhumoty Bridge	LRP037c	Bridge	22.8801104	89.89733299999999	Z7704	37.228	
103	Km post missing	LRP038	Km Post	22.8824438	89.8954719	Z7704	37.554	
104	End Modhumoti Bridge	LRP038a	Bridge	22.8830271	89.8950552	Z7704	37.626	
105	Gopalganj 17 km Dhaka 141 km	LRP039	Km Post	22.8903052	89.8921941	Z7704	38.524	
106	Z 8507 to Bangabonbdhu Mazar	LRP039a	Side Road, Right	22.894694100000002	89.8904163	Z7704	39.056999999999995	
107	Start of Bridge	LRP039b	Bridge	22.894833	89.8902774	Z7704	39.071999999999996	
108	End of Bridge	LRP039c	Bridge	22.8948608	89.8902497	Z7704	39.085	
109	Gopalganj 16 km, Dhaka 140 km	LRP040	Km Post	22.8986386	89.88874969999999	Z7704	39.554	
110	Gopalganj 15 km, Dhaka 139 km	LRP041	Km Post	22.9048333	89.898583	Z7704	40.554	
111	Box Culvert	LRP041a	Culvert	22.9076667	89.87772159999999	Z7704	41.085	
112	Gopalganj 14 km, Dhaka 138 Km	LRP042	Km Post	22.9106111	89.8744993	Z7704	41.553999999999995	
113	Start of bridge	LRP042a	Bridge	22.9107222	89.873166	Z7704	41.693999999999996	
114	End of Bridge	LRP042b	Bridge	22.9107222	89.8730271	Z7704	41.717	
115	Gopalganj 13 km, Dhaka 137 km	LRP043	Km Post	22.9121111	89.8653056	Z7704	42.56399999999999	
116	Z 8408 to Borashi	LRP043a	Side Road, Right	22.9169716	89.8573056	Z7704	43.56399999999999	
117	Gopalganj 12 km, Dhaka 136 km	LRP044	Km Post	22.9172216	89.8571111	Z7704	43.583999999999996	
118	Box Culvert	LRP044a	Culvert	22.9184716	89.8548889	Z7704	43.886	
119	Gopalganj 11 km, Dhaka 135 km	LRP045	Km Post	22.9232216	89.85038890000001	Z7704	44.574	
120	Box culvert	LRP045a	Culvert	22.9292771	89.8469719	Z7704	45.333999999999996	
121	Gopalganj 10 km, Dhaka 134 km	LRP046	Km Post	22.931082699999997	89.84597190000001	Z7704	45.56399999999999	
122	Box culvert	LRP046a	Culvert	22.9352219	89.8436663	Z7704	46.111000000000004	
123	Km post missing	LRP047	Km Post	22.9380552	89.8403052	Z7704	46.56399999999999	
124	Gopalganj 8 km Dhaka 132 km	LRP048	Km Post	22.9423886	89.831666	Z7704	47.574	
125	Start of Bridge	LRP048a	Culvert	22.9445552	89.82852709999999	Z7704	47.983999999999995	
126	End of Bridge	LRP048b	Bridge	22.9446108	89.82847159999999	Z7704	47.997	
127	Gopalganj 07 km, Dhaka 131 km	LRP049	Km Post	22.9479441	89.8239438	Z7704	48.583999999999996	
128	End at Gonapara more and interscetion with N805	LRPE	Others	22.9513611	89.821916	Z7704	49.06399999999999	
0	Start at Morelganj Ferry Ghat from Z7702,Morelganj,Bagerhat.	LRPS	Others	22.4672771	89.86102779999999	Z7705	0.0	
1	Slab culvert	LRPSa	Culvert	22.4657778	89.86188890000001	Z7705	0.19699999999999998	
2	Bridge start (Sluice Ghat)	LRPSb	Bridge	22.462194399999998	89.8665278	Z7705	0.9	
3	Bridge end(Sluice Ghat)	LRPSc	Bridge	22.4620278	89.86661109999999	Z7705	0.92	
4	Km post missing	LRP001	Km Post	22.461444399999998	89.8670271	Z7705	1.0	
5	Turn off left	LRP001a	Turn off, Left	22.461305600000003	89.8671382	Z7705	1.028	
6	HBB road start	LRP001b	Others	22.4559444	89.86452779999999	Z7705	1.96	
7	Km post missing	LRP002	Km Post	22.45575	89.86461109999999	Z7705	2.0	
8	BC road start	LRP002a	Others	22.454027800000002	89.86919379999999	Z7705	2.58	
9	Km post missing	LRP003	Km Post	22.4543611	89.8732216	Z7705	3.0	
10	Box culvert	LRP003a	Culvert	22.4541944	89.8749993	Z7705	3.19	
11	Km post missing	LRP004	Km Post	22.454777800000002	89.88230490000001	Z7705	4.0	
12	Km post missing	LRP005	Km Post	22.4578611	89.891083	Z7705	5.0	
13	HBB road start	LRP005a	Others	22.4598333	89.8962497	Z7705	5.6	
14	Km post missing	LRP006	Km Post	22.4610556	89.90086109999999	Z7705	6.0	
15	Box culvert	LRP006a	Culvert	22.461888899999998	89.9033056	Z7705	6.37	
16	Km post missing	LRP007	Km Post	22.4628333	89.9075	Z7705	7.0	
17	Box culvert	LRP007a	Culvert	22.4635278	89.9143611	Z7705	7.74	
18	Km post missing	LRP008	Km Post	22.4641389	89.925916	Z7705	8.0	
19	Slab culvert	LRP008a	Culvert	22.4645833	89.92141600000001	Z7705	8.5	
20	Km post missing	LRP009	Km Post	22.4651111	89.91377779999999	Z7705	9.0	
21	Box Culvert	LRP009a	Culvert	22.464527800000003	89.92772159999998	Z7705	9.18	
22	2 Vent Box Culvert	LRP009b	Culvert	22.4636389	89.93080490000001	Z7705	9.55	
23	Box Culvert	LRP009c	Culvert	22.4630833	89.93258270000001	Z7705	9.76	
24	Km post missing	LRP010	Km Post	22.4635833	89.93452740000001	Z7705	10.0	
25	Bagerhat road end and not Accessible due to broken wooden bridge	LRP010a	Others	22.4665556	89.9431941	Z7705	10.92	
26	Not Accessible	LRP011	Km Post	0.0	0.0	Z7705	11.92	
27	End road Zianagar	LRPE	Others	0.0	0.0	Z7705	12.92	
0	Start of road at Nazirpur from Z 7404	LRPS	Others	22.705027800000003	89.9665833	Z7706	0.0	
1	Box Culvert	LRPSa	Culvert	22.7056944	89.9700271	Z7706	0.379	
2	Box Culvert	LRPSb	Culvert	22.7056389	89.97011040000001	Z7706	0.39	
3	Box Culvert	LRPSc	Culvert	22.7056667	89.97202709999999	Z7706	0.596	
4	Km post missing	LRP001	Km Post	22.7043611	89.9754993	Z7706	1.0	
5	Box Culvert	LRP001a	Culvert	22.7036944	89.97677709999999	Z7706	1.155	
6	Box Culvert	LRP001b	Culvert	22.7038889	89.9781382	Z7706	1.295	
7	Box Culvert	LRP001c	Culvert	22.7039722	89.9795271	Z7706	1.449	
8	Box Culvert	LRP001d	Culvert	22.7037778	89.9812493	Z7706	1.625	
9	Box Culvert	LRP001e	Culvert	22.703194399999997	89.9828882	Z7706	1.814	
10	Km post missing	LRP002	Km Post	22.7030278	89.9846941	Z7706	2.0	
11	Box Culvert	LRP002a	Culvert	22.7030278	89.98558299999999	Z7706	2.092	
12	Box Culvert	LRP002b	Culvert	22.700833300000003	89.9873608	Z7706	2.423	
13	Box Culvert	LRP002c	Culvert	22.70025	89.99038859999999	Z7706	2.755	
14	Box Culvert	LRP002d	Culvert	22.700083300000003	89.99086080000001	Z7706	2.8110000000000004	
15	Box Culvert	LRP002e	Culvert	22.699694100000002	89.9914163	Z7706	2.8810000000000002	
16	End of road at Swarupkati and meet with Z 7707	LRPE	Others	22.6990274	90.0919997	Z7706	2.99	
0	Start of road at Hularhat and Intersect with Z7709.	LRPS	Others	22.5971108	90.0115833	Z7707	0.0	
1	Start of Bridge	LRPSa	Bridge	22.5971663	90.0115278	Z7707	0.011000000000000001	
2	End of Bridge	LRPSb	Bridge	22.597333	90.01136109999999	Z7707	0.036000000000000004	
3	Box Culvert	LRPSc	Culvert	22.6008333	90.0094167	Z7707	0.512	
4	Km post missing	LRP001	Km Post	22.6045833	90.0120556	Z7707	1.0	
5	Box Culvert	LRP001a	Culvert	22.6051389	90.0123333	Z7707	1.078	
6	Start of Bridge	LRP001b	Bridge	22.6080833	90.0123889	Z7707	1.4069999999999998	
7	End of Bridge	LRP001c	Bridge	22.6084444	90.01227779999999	Z7707	1.449	
8	Start of Bridge	LRP001d	Bridge	22.610944399999998	90.0111667	Z7707	1.7690000000000001	
9	End of Bridge	LRP001e	Bridge	22.611388899999998	90.0115	Z7707	1.8319999999999999	
10	Box Culvert	LRP001f	Culvert	22.6118889	90.01127779999999	Z7707	1.905	
11	Sriramkati 13 km	LRP002	Km Post	22.612527800000002	90.0105833	Z7707	2.01	
12	Box Culvert	LRP002a	Culvert	22.6179438	90.00863890000001	Z7707	2.656	
13	Sriramkati 12 km	LRP003	Km Post	22.6213049	90.0093056	Z7707	3.05	
14	Box Culvert	LRP003a	Culvert	22.6215271	90.0093889	Z7707	3.07	
15	Box Culvert	LRP003b	Culvert	22.6241104	90.0101667	Z7707	3.367	
16	Box Culvert	LRP003c	Culvert	22.6215271	90.0103611	Z7707	3.485	
17	Sriramkati 11 km	LRP004	Km Post	22.630221600000002	90.01013890000002	Z7707	4.06	
18	Box Culvert	LRP004a	Culvert	22.6304993	90.0099722	Z7707	4.1	
19	Box Culvert	LRP004b	Culvert	22.633833	90.0084722	Z7707	4.499	
20	Sriramkati 10 km	LRP005	Km Post	22.636138600000002	90.0114444	Z7707	5.06	
21	Box Culvert	LRP005a	Culvert	22.6364163	90.0115	Z7707	5.084	
22	Box Culvert	LRP005b	Culvert	22.639471899999997	90.01236109999999	Z7707	5.452000000000001	
23	Pipe Culvert	LRP005c	Culvert	22.643555199999998	90.0105556	Z7707	5.96	
24	Sriramkati 9 km	LRP006	Km Post	22.644194100000004	90.0103056	Z7707	6.037000000000001	
25	Box Culvert	LRP006a	Culvert	22.6447774	90.0101944	Z7707	6.093	
26	Box Culvert	LRP006b	Culvert	22.650527800000003	90.0085833	Z7707	6.76	
27	Box Culvert	LRP006c	Culvert	22.6523611	90.00886109999999	Z7707	6.966	
28	Sriramkati 8 km	LRP007	Km Post	22.6529444	90.0089722	Z7707	7.037000000000001	
29	Box Culvert	LRP007a	Culvert	22.65475	90.00936109999999	Z7707	7.244	
30	Box Culvert	LRP007b	Culvert	22.6561389	90.00972220000001	Z7707	7.405	
31	Box Culvert	LRP007c	Culvert	22.6580833	90.01041670000001	Z7707	7.6370000000000005	
32	Km post missing	LRP008	Km Post	22.661611100000002	90.0112222	Z7707	8.037	
33	Start of Bridge	LRP008a	Bridge	22.668999300000003	90.0109444	Z7707	8.874	
34	End of Bridge	LRP008b	Bridge	22.6692216	90.0107778	Z7707	8.908	
35	Km post missing	LRP009	Km Post	22.669721600000003	90.0096667	Z7707	9.037	
36	Box Culvert	LRP009a	Culvert	22.671888199999998	90.00586109999999	Z7707	9.506	
37	Sriramkati 5 km	LRP010	Km Post	22.674166	90.00461109999999	Z7707	9.85	
38	Box Culvert	LRP010a	Culvert	22.6748327	90.0015	Z7707	10.158	
39	Start of Bridge	LRP010b	Bridge	22.6740827	89.9991108	Z7707	10.424000000000001	
40	End of Bridge	LRP010c	Bridge	22.6739438	89.99883299999999	Z7707	10.456	
41	Km post missing	LRP011	Km Post	22.6753049	89.99630520000001	Z7707	10.85	
42	Start of Bridge	LRP011a	Bridge	22.6785271	89.9919997	Z7707	11.467	
43	End of Bridge	LRP011b	Bridge	22.678721600000003	89.9919997	Z7707	11.491	
44	Sriramkati 3 km	LRP012	Km Post	22.6813049	89.9911386	Z7707	12.0	
45	Box Culvert	LRP012a	Culvert	22.684388600000002	89.99108299999999	Z7707	12.365	
46	Box Culvert	LRP012b	Culvert	22.6863608	89.99149969999999	Z7707	12.585999999999999	
47	Km post missing	LRP013	Km Post	22.690082999999998	89.99202740000001	Z7707	13.0	
48	Start of Bridge	LRP013a	Bridge	22.6937219	89.9922219	Z7707	13.467	
49	End of Bridge	LRP013b	Bridge	22.694083	89.992333	Z7707	13.51	
50	Z7706 to Nazirpur	LRP013c	Side Road, Left	22.6990274	89.9919997	Z7707	13.99	
51	Km post missing	LRP014	Km Post	22.6990274	89.9922219	Z7707	14.0	
52	Box Culvert	LRP014a	Culvert	22.698971899999997	89.99277740000001	Z7707	14.058	
53	Box Culvert	LRP014b	Culvert	22.699082999999998	89.99416629999999	Z7707	14.193	
54	River start	LRP014c	Others	22.6965552	89.9958608	Z7707	14.659	
55	River end	LRP014d	Others	22.695027399999997	89.9994441	Z7707	14.995	
56	Km post missing	LRP015	Km Post	22.695027399999997	89.9994441	Z7707	15.0	
57	Not Accesable	LRP016	Km Post	0.0	0.0	Z7707	16.0	
58	Not Accesable	LRP017	Km Post	0.0	0.0	Z7707	17.0	
59	WBM road start	LRP017a	Others	22.700277800000002	90.0059167	Z7707	17.997	
60	Km post missing	LRP018	Km Post	22.700277800000002	90.0059167	Z7707	18.0	
61	Start of Bridge	LRP018a	Bridge	22.7039722	90.01386109999999	Z7707	18.985	
62	End of Bridge	LRP018b	Bridge	22.7041944	90.0140278	Z7707	18.999000000000002	
63	Km post missing	LRP019	Km Post	22.7041944	90.0140278	Z7707	19.0	
64	Bituminous road start	LRP019a	Others	22.7041944	90.0140278	Z7707	19.000999999999998	
65	Box Culvert	LRP019b	Culvert	22.706999999999997	90.0177493	Z7707	19.525	
66	Box Culvert	LRP019c	Others	22.7068611	90.02111040000001	Z7707	19.879	
67	Km post missing	LRP020	Km Post	22.7065556	90.0222216	Z7707	20.0	
68	Box Culvert	LRP020a	Culvert	22.7063611	90.02291600000001	Z7707	20.078	
69	Start of Bridge	LRP020b	Bridge	22.706805600000003	90.02486040000001	Z7707	20.297	
70	End of Bridge	LRP020c	Bridge	22.7068611	90.0249993	Z7707	20.312	
71	Box Culvert	LRP020d	Culvert	22.7075	90.0256104	Z7707	20.412	
72	Box Culvert start	LRP020e	Culvert	22.7089167	90.0273327	Z7707	20.651	
73	Box Culvert end	LRP020f	Culvert	22.7090278	90.0273882	Z7707	20.666	
74	Km post missing	LRP021	Km Post	22.709527800000004	90.0306382	Z7707	21.0	
75	Box Culvert	LRP021a	Culvert	22.709583300000002	90.0307771	Z7707	21.02	
76	Box Culvert start	LRP021b	Culvert	22.710666699999997	90.0345552	Z7707	21.425	
77	Box Culvert end	LRP021c	Culvert	22.7106389	90.0346386	Z7707	21.436999999999998	
78	Start of Bridge	LRP021d	Bridge	22.7101944	90.0357219	Z7707	21.563000000000002	
79	End of Bridge	LRP021e	Bridge	22.710222199999997	90.0358608	Z7707	21.576999999999998	
80	Box Culvert start	LRP021f	Culvert	22.71075	90.0391386	Z7707	21.951	
